text	label	cer	pol	tense
우리의 과거가 모두 적폐청산의 대상이 될 수는 없지 않겠는가.	2	1	1	1
오히려 북한 폭정을 비난하는 대북 전단을 뿌린 탈북단체들의 법인 설립이 취소되고 주동자가 처벌받는 세상이다.	0	1	2	1
경총 관계자는 `우리 경제가 고물가·고환율·고금리·저성장이라는 복합 위기에 직면해 있다`며 `최저임금 안정이 그 어느 때보다 절실한 상황`이라고 강조했다.	0	1	2	0
중국정부는 출산율 감소의 원인으로 자녀 양육비 증가와 집값 상승을 지목했습니다.	2	1	2	0
주택 담보 규제는 완화되지만 갚을 수 있는 능력 한도 내에서만 대출을 받도록 하는 총부채원리금상환비율(DSR) 규제는 유지된다.	0	1	2	1
되나요	2	1	2	1
지난 1월17일 방송된 MBN 예능 프로그램 ＇모던 패밀리＇는 프로그램에 새롭게 합류한 이재용 가족이 시청자들에게 반전 가득한 감동을 선사하며 3.9%로 자체 최고 시청률을 경신했다.	0	1	2	0
로봇이 바꿔놓을 우리 사회의 미래 모습과 지구를 넘어 우주로 향하는 여정을 담아 공상영화 같은 동영상도 곁들였다.	0	1	2	0
그의 눈엔 보물이었다.	0	1	2	0
총 의석수는 정당 득표율로 정해지고 지역구에서 얻은 의석수가 전국 정당 득표율에 미치지 못하면 비례대표 의석을 통해 총 의석을 보장하는 방식입니다.	2	1	2	1
＂망막은 빛을 감지하며 시력을 결정하는 핵심 조직이기 때문에 아주 중요합니다.＂	2	1	2	1
＂저도 20대 후반 진단을 받았습니다.＂	2	1	2	0
일부 국가에서는 벌금을 내야 할 가능성이 있다.	3	0	1	2
＂저 궁금한 게 있는데, 손가락 말고 손톱으로 건강 상태를 볼 수도 있잖아요.＂	2	1	2	1
＂막 배부를 정도로 집어먹으면 되는 건가요?＂	2	0	0	1
＂마지막으로 물 1컵 반을 넣고 한소끔 끓여 주세요.＂	2	1	2	1
19명 중 3명은 똑바로 눕는 것만 피하면 전혀 이를 갈지 않았고, 좌측으로 누었을 때 전혀 이를 갈지 않는 환자는 6명, 우측으로 자면 이를 갈지 않는 환자가 10명 등으로 나타났다.	0	1	2	0
`자, 이렇게 위 뚜껑을 떼 내고요.`	2	1	2	1
백신이 어떤 기술을 사용했건 기술 자체에는 관심이 없다.	0	1	1	1
아시안게임 우승 프로야구 선수 대표팀 24명은 병역특례가 되고 월드스타로 국위를 선양하고 있는 방탄은 특례 대상이 아니다.	0	1	1	1
펀드 설립 후 일정 기간 동안 생태계 지원금을 운용하며, 커뮤니티의 반응을 살펴봐야 한다.	1	1	2	1
멕시코산 수입품이 미국에 끼치는 영향이 상당하다는 것을 깨달았기 때문이다.	1	1	2	1
당초 가장 큰 이슈였던 ＇오바마케어 폐지＇가 국내 제약바이오업계에 미치는 영향은 크지 않을 것으로 보인다.	1	1	1	1
`달걀 요리에는 새우젓이 들어가야 감칠맛이 나고요.`	2	1	2	2
요즘 아내는 자주 매우 슬퍼한다.	0	1	2	1
지금은 금융회사가 채권을 매각하더라도 채무자는 최소한의 보호를 받는다.	0	1	2	1
나중에 ＂편히 쉬다 가라＂로 입장이 바뀌긴 했지만 공포는 ＇님비＇를 낳았다.	1	1	2	0
`＇K-MILK＇ 마크는 국산 우유 사용을 보증하는 마크로 흰 우유뿐 아니라 국산 우유를 사용한 버터, 가공유, 생크림, 아이스크림과 같은 유제품에서도 확인할 수 있어요.`	2	1	2	1
＂또 로열젤리가 인슐린 저항성과 혈압을 개선하고 중성지방을 줄여준다는 연구 결과도 있어요.＂	2	1	2	1
그러나 가속페달을 힘껏 밟자 우렁찬 V6 엔진음과 함께 2톤이 넘는 덩치가 가뿐하게 움직인다.	0	1	2	1
더 중요한 사실은 슈퍼컴퓨터에 내장되는 칩도 중국에서 설계·제조한다는 점이다.	0	1	2	1
＂자 이렇게 토마토매실청절임이 완성되었습니다.＂	2	1	2	1
이 기술은 나노입자 합성에 유독한 화학물질을 사용하지 않고 저렴한 비용으로 미세입자를 생산하는 게 장점이다.	3	1	2	1
환율로 치면 수십 원이, 주가지수로 치면 수백 포인트가 단번에 움직인 것과 마찬가지다.	1	1	2	1
그들의 용기는 어디서 오는 것일까 현재 영국의 웨스트서식스 소방구조대의 소방대장인 현직 소방관이자 심리학자인 사브리나 코언해턴의 책 ＇소방관의 선택(The Heat of the Moment)＇은 이런 문장으로 시작된다.	0	1	2	1
＂두부조림이나 제육볶음을 고춧가루만 추가하면 2가지 맛으로 즐길 수 있으니까 이번 주 내내 활용해 보세요.＂	2	1	2	1
자코메티는 부와 명성을 가지고도 낡고 작은 작업실을 떠나지 않았다.	0	1	1	0
예쁜 공주 드레스를 입고 공주 머리를 하는 것을 싫어하는 여자 아이는 없을 것이다.	3	0	1	2
사면초가의 여건에서 문재인정부가 이 카드를 과연 어떻게 살려갈지 주목되는 이유다.	1	1	2	1
＂웹소설 작가로 버는 수입이 의사로 버는 수입보다 많아요.＂	2	1	2	1
고대 그리스인들은 청천 또는 상층 대기를 가리켰습니다.	2	1	2	0
대낮에 미국 경제력의 상징인 110층 세계무역센터(WTC) 쌍둥이 빌딩이 붕괴되고 군사력의 핵심인 국방부 건물이 피폭되는 동안 국가 안보를 책임지고 있는 어떤 기관도 제대로 대응을 못했다.	0	1	1	0
농림축산식품부와 해양수산부는 지난해 `고령친화우수식품 지정제도`를 마련하고 5월 31일부터 시행했다.	0	1	2	0
불과 몇 달 전까지만 해도 전혀 꿀 수 없었던, 우리와 북한이 정말 형제의 나라처럼 사이 좋게 지내는 꿈이다.	0	1	2	2
＂뇌척수액은 순환을 통해서 뇌에 쌓인 독소를 배출하는데요.＂	2	1	2	1
모바일 멀티미디어 SW 전문기업 키네마스터가 동영상 편집앱 키네마스터(KineMaster)의 업데이트를 진행했다.	0	1	2	0
코로나19 등을 겪으며 얇아진 지갑 때문에 중고시장을 찾는 이유가 있을 것이다.	1	0	2	1
다만, 이를 달성하는 방법론에서 탈퇴파는 EU의 복잡한 틀에서 탈피하여 더 넓은 세상으로 뻗어 가자는 주장이고, 잔류파는 EU를 떠나면 단일시장 접근이 어려워지고 글로벌 영향력도 약화되어 타격을 입을 것이라고 한 것인데, 어느 쪽이 옳은지는 상당 부분 향후 협상 결과에 달려 있을 것이다.	1	1	0	2
＂자, 국수가 다 삶아졌으면 찬물에 바락바락 헹궈 주세요.＂	2	1	2	2
또 30명을 추첨해 신드롬 코스메틱에서 제공하는 CB화장품을 지급한다.	0	1	2	2
또 캐릭터 세트 획득 시 김세정 팬미팅 티켓 및 포토카드, 사인 폴라로이드, 사인 마우스패드, 특별 칭호 등과 교환 혹은 즉석 당첨에 응모할 수 있는 응모권을 지급한다.	0	1	2	1
이 지점부터 마스트(mast)라고 부르는 직육면체 트러스 형태의 철구조물을 하나씩 타워크레인 몸체 내부에 끼워넣으면서 그 높이를 높이는 ＇인상 작업＇을 하는데, 100m 정도로 높이는 것도 흔한 일이다.	0	1	2	1
바로 소비자다.	1	1	2	1
나트랑 공항에서 자동차로 50분, 선착장부터 리조트의 시작이다.	3	1	2	1
이 부회장은 ＇기생충＇에 책임 프로듀서로 이름을 올렸다.	0	1	2	0
＂간장 1 큰 술과 굴소스 1 큰 술 반 넣을게요.＂	2	1	2	2
여름철 더위에는 면역력을 높일 수 있는 음식으로 삼계탕 등 보양식을 많이 찾지만 추운 겨울에는 보양식을 찾는 경우가 드물다.	1	1	0	1
정부는 한미정상회담 후속 작업의 일환으로 차제에 ＇탈원전＇에서 탈피하는 ＇탈탈원전＇ 전략으로 과감히 전환해야 한다.	1	1	2	2
그래서 한의원을 예약했지만 무서워서 가기 쉽지 않을 가능성이 높다.	3	0	1	2
병원 생활의 활력을 더해주는 다양한 프로그램도 갖췄다.	0	0	2	1
＂소금이 살균하는 효과가 있어요.＂	2	1	2	1
＂천연발효 식초는 발효과정이 3개월 이상 진행되기 때문에 초산뿐만 아니라 원재료에서 얻을 수 있는 비타민, 무기질, 유기산 등 다양한 생리활성물질이 함유되어 있습니다.＂	2	1	2	1
혜경은 초반부터 강도 높은 훈련으로 전력 강화에 힘쓰지만 그녀의 독선적인 스타일은 개성 강한 신진 선수들과 불화를 야기하고 급기야 노장 선수들과 신진 선수들간의 몸싸움으로까지 번진다.	0	1	2	1
중국 지린(吉林)성 지안(集安)시 압록강 지류 강변에서 발견된 고구려 비석을 놓고 학계가 떠들썩하다.	1	1	2	1
예상보다 빠른 복귀에 ＇누가 연기로 보답해달라고 했나＇ ＇자숙이라기보다는 휴식＇ 등의 반응도 이어진다.	0	1	2	1
또 하나 염려되는 것은 클럽과 경찰 간 유착 의혹이 명명백백히 밝혀질지 여부다.	1	1	2	1
미국이 산악 게릴라에 불과한 탈레반과도 싸울 의지가 없다면 핵·대륙간탄도미사일(ICBM)로 무장한 북한과 같은 나라의 위협에서 동맹국을 지킬 의지가 있을까.	2	0	0	1
태평양, 대서양, 인도양 등을 오가는 중장거리 국제선과 자국 국내선에 민간항공사들이 운영하는 기종은 250석 이상 여객 수송이 가능한 A380, A350, A330, B747, B777, B787과 같은 중대형 여객기부터 150석 이상 250석 이하 A321, A320, B737과 같은 소형 여객기와 B-747F, B-777F, B-767F 화물 전용기 등 대부분 에어버스와 보잉의 항공기들이다.	0	1	2	1
씨엘의 곡과, 박봄, 산다라의 노래는 발표 직후 빌보드 월드 디지털 세일즈 송 차트 20위권에 모두 안착하며 ＇투애니원＇의 저력을 증명했다.	1	1	2	0
무너진 밸런스를 맞춰가며 잠의 혜택을 누리며 살 수 있을까 곰곰이 생각해 볼 일이다.	0	1	2	1
그 소리는 듣는 사람에게 오래전 신라의 모습을 떠오르게 한다.	1	1	2	0
우리의 도시는 크고 작은 다양한 문제점을 안고 있다.	0	1	2	1
또한 전쟁터 대신 일터로 끌려간 조선인들도 많았다.	1	1	2	0
＂만두 바닥에 꽃 모양 같은 게 생기는 거요.＂	2	1	2	1
학생들의 취미생활 등의 균형을 유지하는 것이 쉽지 않을 것이다.	3	0	1	2
대한민국에서 특권을 가진 학생만이 다닐 수 있는 사립 봉선예술학원.	0	1	2	1
임기를 마친 장병규 4차산업혁명위원회 위원장 후임자나 이낙연 국무총리 후임자로 기업인이나 경제통이 와야 하는 이유이기도 하다.	1	1	2	1
그의 콘텐츠는 특별한 전문성이 없어 시청자의 관심을 끌기엔 부족할 수 있을 것이다.	3	0	0	2
＂제가 칠십 평생 살면서 20점이란 점수는 맞아본 적도 없어요.＂	2	1	1	1
JYP엔터테인먼트는 이날 전일 대비 0.73% 하락한 5만4300원에 거래를 마감했다.	0	1	2	0
＂오늘 **쌤은 어떤 방법으로 찔지 궁금해요.＂	2	1	2	1
갑의 완곡한 표현을 을이 적극적인 의지로 해석하는 것은 그만큼 많은 이해관계와 변수가 둘 사이에 존재하고 있기 때문이다.	1	1	2	1
그러나 증세 없이 정부지출을 늘린 대가는 물가 상승이고, 물가 상승은 서민에게는 증세와 다를 것이 없다.	1	1	2	1
M87은 EHT뿐만 아니라 세계 각지의 망원경과 우주 망원경에 의해 전파, 다양한 전자파의 파장을 사용하여 동시에 관측되었다.	0	1	2	0
미술 시장에서 구매자들, 소위 컬렉터들은 다양한 이유로 작품을 구매할 수 있다.	0	1	2	1
따라서 두피를 청결하게 관리하지 못한 사람이라면 지루피부염을 유발해 탈모를 촉진시킨다.	0	1	2	1
＂뚜껑을 덮고 전기장판을 밑에 깐 뒤에 담요로 덮어주는데 여기서 두 번째 포인트입니다.＂	2	1	2	1
음악은 칸딘스키에게 무한한 영감을 불러일으키는 중요한 요소였다.	0	1	2	0
＂은근하게 올라오는 짠 맛이네요.＂	2	1	2	1
또한 미디어에 노출이 갈수록 더 심해져서 인터넷 중독에 시달리는 사람들이 더 많아질 것이다.	3	0	0	2
광진구(구청장 정송학)는 잘못 설정된 부동산 등기를 바로 잡아 공시지가로 1000억원이 넘는 땅을 되찾았다고 4일 밝혔다.	1	1	2	0
지난 2년간 농협금융을 이끌며 실적 대폭 확대, 체질 개선에 성공했다는 평가를 받는 김 회장이지만 이번 행장 교체 사례를 보면 연임 여부는 ＇안갯속＇이다.	1	1	2	1
＂지금 앞에 당근, 오이, 고추, 양파, 파프리카, 쌈 채소류같이 우리 주변에서 흔히 볼 수 있는 채소들이 많이 놓여있는데요.＂	2	1	2	1
유명 연주자들의 콘서트도 줄을 잇는다.	0	1	2	2
`건강을 위해서 매일 운동해야하는 건 누구나 알고 있잖아요.`	2	1	2	1
며칠 전, 아들 데이비드에게 물었다.	1	1	2	0
다양한 의견을 수렴하며 수해 원인 조사를 진행하는 과정에서 예전에 배우지 못했던 교훈이 있다.	1	1	2	1
정상들 간 전화 통화가 시도 때도 없이 수시로 이뤄지고, 우리 대통령만 해도 1년에 최소 10여 차례의 해외 방문을 통해 소위 ＇정상외교＇를 진두지휘하는 것이 관례가 됐다.	0	1	2	0
＂또 우리 선조들은 회를 먹을 때 식중독 예방을 한다고 꼭 참기름을 발라 먹었어요.＂	2	1	2	1
＂엄지 분이 나오셔서 해독주스를 만드시니까 엄지의 밥상을 좀 더 분발해야겠다는 생각이 드네요.＂	2	1	2	1
병원은 현재 강남점, 송파강동점, 강북점, 부천점 등 4개 전 지점에 무선인터넷 와이파이(Wi-Fi)서비스를 구축했다.	2	1	2	0
＂장누수증후군의 치료는 근본적으로 장 점막을 회복시키는 데 중점을 둬야 합니다.＂	2	1	2	1
쌀을 빼앗긴 백성들은 굶주림 때문에 살기가 어려웠다. 	1	1	2	0
첨성대의 몸통은 27단으로 이루어졌다. 	1	1	2	0
일자리가 없어 1000만원을 변제하지 못해 결국 파산 신청에 이르는 노인도 많다고 한다.	0	1	2	1
＂뭔가 불족발의 맛을 내려면 이 양념 저 양념 다 넣지 않을까 싶었는데, 재료도 정말 간단하네요.＂	2	1	2	1
이번에 기탁한 1억원은 ＇중랑구 장학기금＇으로 적립돼 법정지원을 받지 못하는 차상위계층의 자녀 중 성적이 우수한 학생들을 위해 쓰일 예정이다.	3	0	2	2
2가지 방식으로 운용할 수 있는 위성배열레이더인 AN/TPY-2 레이더는 종말단계방식으로는 약 1,000㎞에서 상승중인 탄도 미사일을 감지해 낙하하는 탄도미사일을 정확히 탐지하는 능력을 가지고 있으며, 전진배치방식은 적의 중거리탄도미사일이나 대륙간탄도미사일을 발사 전에 탐지하는 임무를 수행하는데, 최대 탐지거리가 1,800Km 내외로 한반도에 설치되면 중국 내륙까지 탐지가 가능하다.	0	1	2	1
올해 외국계 채용규모가 지난해보다 크게 줄어들 것으로 예상된다.	3	0	2	1
CJ그룹 정기 임원 인사에서 이재현 CJ 회장의 사위이자 장녀 이경후 CJ ENM 상무 남편인 정종환 CJ 상무가 부사장으로 승진한 것을 두고 논란이 뜨겁다.	0	1	2	1
홀릭2의 정식 서비스는 오는 23일부터 개시될 예정이며 조만간 일본에 이어 중국과 홍콩에서도 서비스가 진행될 계획인 것으로 밝혀졌다.	3	1	2	0
